@RELATION GLCM_SOFTHIST

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE softhist_bin_0 NUMERIC
@ATTRIBUTE softhist_bin_1 NUMERIC
@ATTRIBUTE softhist_bin_2 NUMERIC
@ATTRIBUTE softhist_bin_3 NUMERIC
@ATTRIBUTE softhist_bin_4 NUMERIC
@ATTRIBUTE softhist_bin_5 NUMERIC
@ATTRIBUTE softhist_bin_6 NUMERIC
@ATTRIBUTE softhist_bin_7 NUMERIC
@ATTRIBUTE softhist_bin_8 NUMERIC
@ATTRIBUTE softhist_bin_9 NUMERIC
@ATTRIBUTE softhist_bin_10 NUMERIC
@ATTRIBUTE softhist_bin_11 NUMERIC
@ATTRIBUTE softhist_bin_12 NUMERIC
@ATTRIBUTE softhist_bin_13 NUMERIC
@ATTRIBUTE softhist_bin_14 NUMERIC
@ATTRIBUTE softhist_bin_15 NUMERIC
@ATTRIBUTE softhist_bin_16 NUMERIC
@ATTRIBUTE softhist_bin_17 NUMERIC
@ATTRIBUTE softhist_bin_18 NUMERIC
@ATTRIBUTE softhist_bin_19 NUMERIC
@ATTRIBUTE softhist_bin_20 NUMERIC
@ATTRIBUTE softhist_bin_21 NUMERIC
@ATTRIBUTE softhist_bin_22 NUMERIC
@ATTRIBUTE softhist_bin_23 NUMERIC
@ATTRIBUTE softhist_bin_24 NUMERIC
@ATTRIBUTE softhist_bin_25 NUMERIC
@ATTRIBUTE softhist_bin_26 NUMERIC
@ATTRIBUTE softhist_bin_27 NUMERIC
@ATTRIBUTE softhist_bin_28 NUMERIC
@ATTRIBUTE softhist_bin_29 NUMERIC
@ATTRIBUTE softhist_bin_30 NUMERIC
@ATTRIBUTE softhist_bin_31 NUMERIC
@ATTRIBUTE softhist_mean NUMERIC
@ATTRIBUTE softhist_std NUMERIC
@ATTRIBUTE softhist_energy NUMERIC
@ATTRIBUTE softhist_entropy NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.249950,0.894765,0.132961,0.009329,0.803134,0.001868,0.051145,0.048092,0.263359,0.424427,0.571756,0.506107,0.316031,0.400763,0.484733,0.386260,0.367176,0.460305,0.414504,0.439695,0.636641,0.705343,0.719847,1.000000,0.794167,0.751145,0.759542,0.565649,0.478832,0.352278,0.291485,0.245928,0.258013,0.138820,0.162190,0.181047,0.073431,0.000000,0.615843,0.436038,0.442359,0.889128,BASLANGIC
0.147404,0.067367,0.992221,0.981099,0.662049,0.966023,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.000000,0.000069,0.000000,0.000000,0.000228,0.000265,0.000000,0.000000,0.000000,0.018583,0.000845,0.027817,0.000017,0.007282,BASLANGIC
0.244424,0.883852,0.136406,0.037464,0.628242,0.008380,0.000000,0.000000,0.096045,0.155367,0.116949,0.294915,0.677401,0.706215,0.887571,1.000000,0.868927,0.869492,0.609040,0.536158,0.434463,0.394350,0.267797,0.251977,0.246430,0.209040,0.155932,0.179661,0.184663,0.086909,0.062308,0.022752,0.004151,0.000000,0.000000,0.000000,0.000000,0.000000,0.442824,0.651146,0.344290,0.636629,BASLANGIC
0.215666,0.096941,0.989153,0.962250,0.757968,0.932721,1.000000,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,0.000063,0.000000,0.000000,0.000063,0.000000,0.000000,0.000000,0.000252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000878,0.000000,0.000337,0.039580,0.001772,0.027693,0.000076,0.012433,BASLANGIC
0.173095,0.682308,0.315292,0.188576,0.838310,0.064142,1.000000,0.202712,0.170621,0.154350,0.148249,0.143503,0.146667,0.177175,0.202486,0.194576,0.174915,0.164520,0.136723,0.129718,0.107345,0.109153,0.086780,0.078192,0.064952,0.041808,0.024633,0.014915,0.015751,0.007503,0.006968,0.001400,0.004982,0.000000,0.000000,0.000000,0.000000,0.000000,0.144950,0.031632,0.029580,0.563400,BASLANGIC
0.086612,0.039907,0.994851,0.992829,0.435879,0.987042,1.000000,0.000000,0.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001283,0.000582,0.000000,0.005956,0.000300,0.027999,0.000002,0.003381,BASLANGIC
0.147640,0.664404,0.297185,0.099122,0.891016,0.026499,1.000000,0.662291,0.647176,0.330947,0.267701,0.258154,0.214002,0.206842,0.204853,0.195704,0.197693,0.231504,0.285601,0.323389,0.331742,0.264519,0.161893,0.133254,0.117143,0.108990,0.109387,0.085123,0.074566,0.047542,0.023113,0.033885,0.035073,0.014467,0.015240,0.007547,0.012754,0.000000,0.295901,0.225620,0.133352,0.754457,BASLANGIC
0.142269,0.064340,0.992278,0.982099,0.645314,0.967807,1.000000,0.000186,0.000124,0.000062,0.000000,0.000062,0.000186,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000216,0.000000,0.000000,0.017273,0.000797,0.027827,0.000014,0.007093,BASLANGIC
0.192252,0.825487,0.147736,0.014481,0.836872,0.002950,0.000000,0.063979,0.630149,0.461876,0.599474,0.910605,0.649430,0.695004,0.702892,0.706398,0.509202,0.511832,0.543383,0.569676,0.864154,1.000000,0.857143,0.789658,0.648368,0.612621,0.475898,0.506573,0.395992,0.291945,0.218256,0.210408,0.133625,0.090004,0.082422,0.033258,0.000000,0.000000,0.716507,0.643489,0.616572,0.744043,BASLANGIC
0.086263,0.042170,0.994346,0.991663,0.501202,0.984942,1.000000,0.000123,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000123,0.000000,0.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000146,0.000095,0.000000,0.000131,0.000000,0.000000,0.000000,0.007094,0.000353,0.027977,0.000002,0.003919,BASLANGIC
0.117481,0.598947,0.323044,0.091535,0.718470,0.024151,0.047577,0.140986,0.303797,0.562636,0.864688,1.000000,0.984723,0.676997,0.491488,0.393278,0.399389,0.370581,0.258839,0.208206,0.137495,0.090354,0.070275,0.059799,0.042849,0.028808,0.010912,0.007420,0.001049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.329924,0.605106,0.251506,0.507373,BASLANGIC
0.515594,0.237214,0.971624,0.865539,0.832329,0.770932,1.000000,0.000070,0.000070,0.000973,0.000070,0.000070,0.000278,0.000000,0.000000,0.000139,0.000278,0.000000,0.000000,0.000139,0.000139,0.000000,0.000000,0.000209,0.000000,0.000000,0.000000,0.000209,0.000000,0.000077,0.000082,0.000108,0.000000,0.000149,0.000727,0.000330,0.000000,0.167075,0.007466,0.031953,0.001349,0.031385,BASLANGIC
0.185450,0.770384,0.208841,0.031267,0.859879,0.006644,1.000000,0.446982,0.673736,0.823002,0.812398,0.850734,0.660685,0.623165,0.634584,0.496737,0.505710,0.388254,0.511419,0.517129,0.793638,0.706362,0.502447,0.535073,0.364031,0.300979,0.298532,0.305057,0.257780,0.181437,0.118972,0.131389,0.056936,0.045372,0.002841,0.003869,0.000000,0.000000,0.663112,0.569355,0.531371,0.793242,BASLANGIC
0.282872,0.134541,0.982024,0.930448,0.824740,0.877840,1.000000,0.000195,0.000000,0.000195,0.000975,0.000000,0.000000,0.000065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000065,0.000000,0.000065,0.000000,0.000000,0.000000,0.000065,0.000000,0.000000,0.000000,0.000072,0.000154,0.001107,0.000000,0.000139,0.000453,0.000000,0.000347,0.075826,0.003460,0.027989,0.000278,0.020444,BASLANGIC
0.250194,0.801948,0.211366,0.024469,0.863765,0.005094,0.000000,0.049240,0.627082,1.000000,0.729182,0.594497,0.461260,0.461984,0.280956,0.294714,0.262129,0.292542,0.315713,0.504707,0.730630,0.632151,0.414193,0.305576,0.357615,0.288921,0.308472,0.339609,0.318472,0.244415,0.293673,0.278146,0.143657,0.216890,0.153851,0.058391,0.232185,0.212602,0.515557,0.303168,0.310808,0.942215,BASLANGIC
0.290313,0.140268,0.981556,0.937601,0.799121,0.890041,1.000000,0.000065,0.000000,0.000000,0.000129,0.000129,0.000065,0.000000,0.000452,0.000065,0.000065,0.000000,0.000129,0.000000,0.000000,0.000065,0.000065,0.000065,0.000000,0.000065,0.000000,0.000000,0.000000,0.000000,0.000076,0.001199,0.000000,0.000276,0.000000,0.001530,0.000000,0.066562,0.003048,0.027837,0.000214,0.018959,BASLANGIC
0.194168,0.819476,0.162352,0.033662,0.822528,0.007253,0.090054,0.576613,1.000000,0.815188,0.757392,0.655914,0.632392,0.702285,0.614919,0.634409,0.532258,0.528898,0.489919,0.437500,0.422043,0.395161,0.299059,0.276882,0.212198,0.169355,0.196237,0.143817,0.117905,0.124204,0.086070,0.093682,0.087650,0.053199,0.028089,0.031878,0.000000,0.000000,0.536911,0.531458,0.389716,0.792375,BASLANGIC
0.132164,0.059461,0.993377,0.985851,0.591871,0.974512,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000645,0.000000,0.000000,0.013652,0.000619,0.027884,0.000009,0.005684,BASLANGIC
0.177767,0.688755,0.294104,0.084432,0.808300,0.021584,1.000000,0.270968,0.303656,0.240860,0.253763,0.316129,0.328172,0.445161,0.586237,0.578925,0.435269,0.488172,0.491183,0.258925,0.178065,0.162151,0.152688,0.166022,0.105773,0.102796,0.064086,0.049032,0.039280,0.017136,0.012241,0.004663,0.009481,0.001840,0.007491,0.002040,0.000000,0.000000,0.324315,0.288557,0.163885,0.718011,BASLANGIC
0.371185,0.177633,0.977180,0.884371,0.861463,0.801241,1.000000,0.000068,0.000068,0.000681,0.000136,0.000000,0.000000,0.000068,0.000068,0.000000,0.000000,0.000136,0.000068,0.000000,0.000000,0.000204,0.000000,0.000000,0.000069,0.000204,0.000000,0.000068,0.000983,0.000151,0.000000,0.000000,0.000125,0.000292,0.000000,0.000323,0.001093,0.139138,0.006250,0.030264,0.000936,0.028831,BASLANGIC
0.067847,0.398020,0.526460,0.239658,0.929402,0.091494,1.000000,0.529311,0.456568,0.193624,0.149337,0.126658,0.095421,0.136072,0.115747,0.101840,0.082157,0.066752,0.060762,0.055841,0.047925,0.042362,0.026958,0.033376,0.029880,0.032306,0.021609,0.027813,0.023910,0.025571,0.023849,0.009279,0.006288,0.000458,0.002236,0.000000,0.000000,0.000000,0.134370,0.141561,0.046993,0.468326,BASLANGIC
0.163384,0.073447,0.991466,0.978922,0.663266,0.962147,1.000000,0.000062,0.000062,0.000124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,0.000000,0.000000,0.000000,0.000000,0.000069,0.000074,0.000000,0.000000,0.000133,0.000433,0.000295,0.000000,0.020754,0.000946,0.027790,0.000021,0.008013,BASLANGIC
0.138638,0.612348,0.345279,0.148034,0.895855,0.045472,0.936606,1.000000,0.340377,0.142068,0.209688,0.207737,0.161573,0.200910,0.209363,0.197334,0.190507,0.185631,0.171977,0.155072,0.185306,0.147269,0.109233,0.087776,0.116139,0.094278,0.066970,0.070546,0.048832,0.038496,0.034311,0.028701,0.022096,0.011824,0.003397,0.000000,0.000000,0.000000,0.232040,0.257770,0.108335,0.658554,BASLANGIC
0.171442,0.080874,0.989990,0.972366,0.730395,0.950523,1.000000,0.000250,0.000000,0.000000,0.000000,0.000000,0.000062,0.000062,0.000062,0.000000,0.000000,0.000062,0.000000,0.000000,0.000062,0.000062,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000300,0.000000,0.000000,0.000097,0.000230,0.000000,0.000000,0.000296,0.000000,0.027553,0.001267,0.027722,0.000037,0.010110,BASLANGIC
0.233036,0.874665,0.152029,0.024997,0.881173,0.005170,0.000000,0.000000,0.000000,0.007576,0.713636,1.000000,0.788636,0.513636,0.545455,0.614394,0.551515,0.525000,0.511364,0.396970,0.356061,0.323485,0.359091,0.443939,0.509844,0.493939,0.409848,0.383333,0.482487,0.339549,0.400675,0.388391,0.590048,0.533246,0.693980,0.794164,1.000000,0.674726,0.612071,0.266802,0.396841,0.961472,BASLANGIC
0.171152,0.085151,0.988358,0.971845,0.731243,0.949602,1.000000,0.000000,0.000063,0.000063,0.000000,0.000188,0.000000,0.000125,0.000000,0.000125,0.000063,0.000125,0.000125,0.000000,0.000000,0.000000,0.000000,0.000250,0.000000,0.000063,0.000063,0.000000,0.000000,0.000000,0.000074,0.000000,0.000115,0.000000,0.000000,0.001482,0.000000,0.027410,0.001287,0.027710,0.000036,0.010521,BASLANGIC
0.184589,0.730186,0.253880,0.065232,0.666067,0.015792,0.093418,0.107749,0.242038,0.460722,1.000000,0.954883,0.872081,0.690021,0.614119,0.635881,0.541401,0.553609,0.477176,0.357749,0.282909,0.245754,0.149151,0.170913,0.134292,0.050425,0.033970,0.021231,0.003827,0.003524,0.002518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412784,0.647297,0.320178,0.580155,BASLANGIC
0.187577,0.087290,0.989654,0.971643,0.712991,0.949244,1.000000,0.000063,0.000063,0.000000,0.000000,0.000000,0.000188,0.000000,0.000063,0.000000,0.000000,0.000063,0.000000,0.000125,0.000000,0.000000,0.000000,0.000063,0.000063,0.000063,0.000000,0.000000,0.000150,0.000000,0.000000,0.000000,0.000115,0.000000,0.000000,0.000000,0.000000,0.028567,0.001297,0.027723,0.000039,0.010140,BASLANGIC
0.159093,0.690770,0.274302,0.066790,0.901491,0.016113,0.501725,1.000000,0.917201,0.417447,0.368655,0.311484,0.242977,0.205520,0.193691,0.187284,0.184327,0.181370,0.183834,0.243470,0.329226,0.486939,0.390340,0.388369,0.350143,0.278955,0.191720,0.167077,0.152207,0.103086,0.098188,0.053436,0.022634,0.014762,0.003433,0.000000,0.000000,0.000000,0.379452,0.302615,0.202594,0.821291,BASLANGIC
0.384050,0.179490,0.978174,0.898767,0.837131,0.824803,1.000000,0.000067,0.000000,0.000000,0.000201,0.000201,0.000201,0.000000,0.000067,0.000000,0.000067,0.000067,0.000134,0.000067,0.000067,0.000067,0.000000,0.000134,0.000000,0.000000,0.000067,0.000000,0.000322,0.000148,0.000000,0.000104,0.000000,0.000287,0.000467,0.000000,0.000717,0.118916,0.005314,0.029329,0.000683,0.025978,BASLANGIC
0.103652,0.590266,0.310465,0.058600,0.924682,0.013755,0.002872,0.484442,1.000000,0.651029,0.494495,0.443753,0.302058,0.334131,0.288655,0.308760,0.299665,0.299665,0.357109,0.259454,0.280996,0.300622,0.221637,0.226903,0.210737,0.224509,0.198181,0.213978,0.192704,0.140387,0.097071,0.064505,0.033415,0.011266,0.015006,0.015895,0.000000,0.000000,0.367013,0.202587,0.171781,0.841736,BASLANGIC
0.305792,0.146826,0.980810,0.924070,0.827223,0.867032,1.000000,0.000065,0.000131,0.000065,0.000131,0.000196,0.000000,0.000196,0.000065,0.000000,0.000000,0.000000,0.000196,0.000131,0.000000,0.000065,0.000000,0.000065,0.000132,0.000000,0.000065,0.000000,0.000079,0.000289,0.000000,0.000101,0.000240,0.000000,0.000911,0.000310,0.001398,0.084168,0.003815,0.028173,0.000342,0.021793,BASLANGIC
0.162809,0.703781,0.259878,0.048715,0.867192,0.011071,0.000000,0.182390,1.000000,0.672956,0.562035,0.428245,0.395083,0.399085,0.317896,0.390509,0.576329,0.557461,0.566610,0.464265,0.503145,0.449400,0.296741,0.259005,0.234345,0.214980,0.195540,0.185820,0.164207,0.087952,0.096957,0.083244,0.099777,0.079511,0.061736,0.138316,0.048889,0.001405,0.447804,0.328720,0.259408,0.854938,BASLANGIC
0.104122,0.050072,0.993654,0.988787,0.577270,0.979774,1.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000123,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000136,0.000219,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000,0.010214,0.000486,0.027927,0.000005,0.004906,BASLANGIC
0.166704,0.746876,0.201000,0.021704,0.907128,0.004476,0.092934,0.680492,1.000000,0.887097,0.681260,0.449309,0.315668,0.284946,0.304916,0.301843,0.225806,0.271889,0.232719,0.354071,0.420891,0.626728,0.571429,0.877112,0.628044,0.522273,0.555300,0.614439,0.585143,0.601787,0.347013,0.310488,0.194699,0.088734,0.056179,0.021859,0.000000,0.000000,0.621275,0.471671,0.457682,0.867844,BASLANGIC
0.128401,0.064090,0.991458,0.982994,0.661349,0.969405,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000685,0.000000,0.000383,0.000000,0.000000,0.000216,0.000000,0.000000,0.015663,0.000754,0.027834,0.000012,0.006936,BASLANGIC
0.250264,0.889162,0.138210,0.014613,0.817562,0.002885,0.998066,0.334623,0.183752,0.232108,0.499033,0.495164,0.502901,0.592843,0.729207,0.886847,0.849130,1.000000,0.925532,0.813346,0.907157,0.925532,0.608317,0.726306,0.587247,0.486460,0.430368,0.338491,0.370727,0.415271,0.298184,0.226189,0.232727,0.184151,0.245905,0.220197,0.093031,0.000000,0.776284,0.680862,0.704048,0.781004,BASLANGIC
0.318636,0.148710,0.981731,0.919960,0.829681,0.860101,1.000000,0.000131,0.000328,0.000000,0.000131,0.000000,0.000131,0.000000,0.000000,0.000066,0.000197,0.000131,0.000066,0.000066,0.000000,0.000131,0.000131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000079,0.000000,0.000000,0.000407,0.000000,0.000000,0.000457,0.000000,0.000702,0.090328,0.004056,0.028343,0.000394,0.022177,BASLANGIC
0.260454,0.915635,0.135904,0.008310,0.833449,0.001672,0.000000,0.000000,0.309397,0.524064,0.429335,0.466005,0.355233,0.359817,0.334607,0.343774,0.259740,0.220779,0.226127,0.281131,0.436211,0.621085,0.803667,1.000000,0.940894,0.740260,0.686784,0.651643,0.607718,0.443854,0.460210,0.499331,0.444852,0.415145,0.556124,0.507318,0.363352,0.183003,0.617665,0.371828,0.427807,0.952201,BASLANGIC
0.109700,0.050879,0.993949,0.988258,0.576213,0.978824,1.000000,0.000123,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000123,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000191,0.000000,0.000000,0.000000,0.000000,0.000000,0.010900,0.000509,0.027919,0.000006,0.005014,BASLANGIC
0.104285,0.549841,0.353115,0.040891,0.942325,0.008994,0.688283,1.000000,0.872513,0.871776,0.649226,0.588062,0.356669,0.313191,0.261606,0.285188,0.274871,0.383198,0.404569,0.457627,0.524687,0.470892,0.419307,0.490789,0.363940,0.361091,0.368460,0.397937,0.402031,0.405319,0.338192,0.223713,0.186808,0.066218,0.038501,0.000000,0.000000,0.000000,0.593920,0.381863,0.405512,0.908198,BASLANGIC
0.083987,0.039601,0.995063,0.992984,0.424530,0.987321,1.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000123,0.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000641,0.000000,0.000000,0.005956,0.000293,0.028002,0.000002,0.003304,BASLANGIC
0.135833,0.634239,0.313426,0.113944,0.917094,0.031861,1.000000,0.984187,0.574548,0.368223,0.249623,0.178087,0.144202,0.127259,0.153238,0.167545,0.138178,0.144955,0.147214,0.158509,0.215738,0.231175,0.200301,0.204819,0.154699,0.124247,0.130271,0.098645,0.101345,0.074584,0.050899,0.041987,0.035964,0.031415,0.024917,0.037504,0.020121,0.000000,0.277214,0.314034,0.143407,0.719657,BASLANGIC
0.323507,0.146888,0.983316,0.916916,0.835150,0.854986,1.000000,0.000000,0.000066,0.000000,0.000066,0.000066,0.000000,0.000000,0.000000,0.000198,0.000263,0.000000,0.000132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000066,0.000066,0.000000,0.000000,0.000073,0.000000,0.000102,0.000000,0.000141,0.000229,0.000000,0.000352,0.095724,0.004246,0.028521,0.000443,0.022168,BASLANGIC
0.184703,0.691902,0.305184,0.079423,0.920898,0.019929,1.000000,0.591792,0.651368,0.351280,0.251545,0.204325,0.148720,0.140335,0.149603,0.158429,0.154016,0.157546,0.166372,0.147838,0.203001,0.221094,0.214475,0.277582,0.206335,0.201677,0.197705,0.216240,0.226970,0.211958,0.194154,0.237184,0.239143,0.194497,0.124506,0.056519,0.007075,0.000000,0.320523,0.119235,0.125500,0.890520,BASLANGIC
0.671713,0.316187,0.960672,0.708085,0.893300,0.540049,1.000000,0.000270,0.000270,0.000180,0.000180,0.000090,0.000090,0.000360,0.002251,0.000180,0.000000,0.000090,0.000090,0.000000,0.000000,0.000090,0.000090,0.000000,0.000182,0.000000,0.000090,0.000090,0.000000,0.000897,0.000214,0.000279,0.000000,0.000000,0.000000,0.000427,0.004813,0.575843,0.025503,0.101009,0.016026,0.042720,BASLANGIC
0.234610,0.909550,0.102888,0.010991,0.817883,0.002149,1.000000,0.529126,0.275728,0.566019,0.482524,0.512621,0.516505,0.653398,0.790291,0.846602,0.653398,0.800000,0.752427,0.801942,0.920388,0.983495,0.818447,0.942718,0.675991,0.508738,0.473786,0.410680,0.395500,0.309440,0.203783,0.130827,0.140892,0.093472,0.043961,0.009211,0.000000,0.000000,0.799503,0.705369,0.742842,0.715116,BASLANGIC
0.206256,0.091230,0.990210,0.966278,0.740923,0.939789,1.000000,0.000063,0.000000,0.000000,0.000000,0.000188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,0.000063,0.000000,0.000000,0.000063,0.000000,0.000000,0.000000,0.000074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035346,0.001570,0.027706,0.000060,0.011256,BASLANGIC
0.133922,0.611901,0.331557,0.082540,0.932358,0.021012,1.000000,0.627489,0.995143,0.357941,0.218553,0.139388,0.130646,0.128218,0.104420,0.117533,0.146187,0.230695,0.250607,0.319573,0.396309,0.398737,0.340942,0.295775,0.247230,0.232152,0.234094,0.237494,0.238116,0.172532,0.191787,0.119607,0.080294,0.048837,0.055824,0.032252,0.023359,0.000000,0.366473,0.321878,0.198384,0.832485,BASLANGIC
0.102841,0.052197,0.992961,0.988151,0.591444,0.978633,1.000000,0.000062,0.000062,0.000000,0.000000,0.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010446,0.000512,0.027915,0.000005,0.005186,BASLANGIC
0.249002,0.720933,0.308807,0.066649,0.842633,0.016078,1.000000,0.766058,0.948144,0.470242,0.451974,0.427814,0.397171,0.337655,0.291691,0.209782,0.244549,0.274602,0.327048,0.423689,0.471420,0.529169,0.345905,0.229817,0.240333,0.248674,0.271067,0.224514,0.208185,0.157165,0.103422,0.083057,0.056288,0.041604,0.067732,0.002795,0.000000,0.000000,0.464181,0.375594,0.284143,0.861362,BASLANGIC
0.121753,0.059980,0.991904,0.986540,0.578468,0.975745,1.000000,0.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000308,0.000000,0.000000,0.000062,0.000062,0.000000,0.000062,0.000123,0.000000,0.000000,0.000000,0.000000,0.000074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000293,0.002638,0.011596,0.000582,0.027888,0.000007,0.005913,BASLANGIC
0.150816,0.620522,0.354111,0.174401,0.868283,0.057315,1.000000,0.378444,0.191417,0.139722,0.097293,0.103146,0.100951,0.113143,0.188491,0.246038,0.308217,0.196050,0.186784,0.157035,0.127042,0.092660,0.064375,0.065594,0.057498,0.045355,0.039503,0.039015,0.026372,0.017001,0.014458,0.007554,0.006271,0.000000,0.000849,0.000000,0.000000,0.000000,0.160639,0.071292,0.041861,0.578732,BASLANGIC
0.159144,0.073072,0.991726,0.977926,0.689940,0.960378,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000062,0.000000,0.000062,0.000000,0.000124,0.000000,0.000000,0.000000,0.000000,0.000062,0.000075,0.000069,0.000000,0.000000,0.000000,0.000133,0.000000,0.000000,0.000000,0.022148,0.000997,0.027782,0.000024,0.008197,BASLANGIC
0.212505,0.734892,0.286361,0.070359,0.878030,0.017139,1.000000,0.598091,0.540334,0.378998,0.448210,0.354654,0.321718,0.279714,0.239141,0.217661,0.180907,0.185680,0.285442,0.327446,0.351313,0.260143,0.211933,0.219093,0.190811,0.222434,0.210979,0.234368,0.196741,0.134175,0.106982,0.135295,0.089436,0.052082,0.061515,0.036227,0.000000,0.003518,0.365808,0.148712,0.159816,0.898095,BASLANGIC
0.324617,0.150122,0.981917,0.923335,0.818937,0.865790,1.000000,0.000000,0.000196,0.000196,0.000196,0.000131,0.000065,0.000000,0.000000,0.000065,0.000065,0.000000,0.000000,0.000000,0.000065,0.000131,0.000131,0.000000,0.000199,0.000000,0.000000,0.000000,0.000000,0.000072,0.000078,0.000101,0.000120,0.000140,0.000000,0.000000,0.000000,0.086157,0.003856,0.028244,0.000359,0.021327,BASLANGIC
0.088528,0.039997,0.995535,0.992712,0.443920,0.986830,1.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006636,0.000306,0.027998,0.000002,0.003266,BASLANGIC
0.181818,0.789850,0.173781,0.016513,0.882898,0.003310,1.000000,0.339806,0.427184,0.489482,0.534790,0.492718,0.362460,0.428803,0.630259,0.579288,0.515372,0.514563,0.537217,0.665858,0.775081,0.775890,0.569579,0.622977,0.468347,0.401294,0.372977,0.343851,0.358750,0.423510,0.326206,0.328321,0.261571,0.162710,0.067633,0.034539,0.000000,0.000000,0.657313,0.325967,0.460000,0.933769,BASLANGIC
0.170387,0.074773,0.992038,0.976879,0.685200,0.958517,1.000000,0.000124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000150,0.000069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000295,0.000000,0.023469,0.001048,0.027773,0.000027,0.008399,BASLANGIC
