@RELATION FUSION_WITH_STATS

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE lbp_energy NUMERIC
@ATTRIBUTE lbp_entropy NUMERIC
@ATTRIBUTE lbp_mean NUMERIC
@ATTRIBUTE lbp_std NUMERIC
@ATTRIBUTE lcp_mean NUMERIC
@ATTRIBUTE lcp_std NUMERIC
@ATTRIBUTE lcp_energy NUMERIC
@ATTRIBUTE lcp_entropy NUMERIC
@ATTRIBUTE shape_area NUMERIC
@ATTRIBUTE shape_perimeter NUMERIC
@ATTRIBUTE shape_circularity NUMERIC
@ATTRIBUTE shape_aspect_ratio NUMERIC
@ATTRIBUTE hog_mean NUMERIC
@ATTRIBUTE hog_std NUMERIC
@ATTRIBUTE hog_skew NUMERIC
@ATTRIBUTE hog_kurtosis NUMERIC
@ATTRIBUTE phog_L0_mean NUMERIC
@ATTRIBUTE phog_L1_mean NUMERIC
@ATTRIBUTE phog_L1_std NUMERIC
@ATTRIBUTE softhist_bin_0 NUMERIC
@ATTRIBUTE softhist_bin_1 NUMERIC
@ATTRIBUTE softhist_bin_2 NUMERIC
@ATTRIBUTE softhist_bin_3 NUMERIC
@ATTRIBUTE softhist_bin_4 NUMERIC
@ATTRIBUTE softhist_bin_5 NUMERIC
@ATTRIBUTE softhist_bin_6 NUMERIC
@ATTRIBUTE softhist_bin_7 NUMERIC
@ATTRIBUTE softhist_bin_8 NUMERIC
@ATTRIBUTE softhist_bin_9 NUMERIC
@ATTRIBUTE softhist_bin_10 NUMERIC
@ATTRIBUTE softhist_bin_11 NUMERIC
@ATTRIBUTE softhist_bin_12 NUMERIC
@ATTRIBUTE softhist_bin_13 NUMERIC
@ATTRIBUTE softhist_bin_14 NUMERIC
@ATTRIBUTE softhist_bin_15 NUMERIC
@ATTRIBUTE softhist_bin_16 NUMERIC
@ATTRIBUTE softhist_bin_17 NUMERIC
@ATTRIBUTE softhist_bin_18 NUMERIC
@ATTRIBUTE softhist_bin_19 NUMERIC
@ATTRIBUTE softhist_bin_20 NUMERIC
@ATTRIBUTE softhist_bin_21 NUMERIC
@ATTRIBUTE softhist_bin_22 NUMERIC
@ATTRIBUTE softhist_bin_23 NUMERIC
@ATTRIBUTE softhist_bin_24 NUMERIC
@ATTRIBUTE softhist_bin_25 NUMERIC
@ATTRIBUTE softhist_bin_26 NUMERIC
@ATTRIBUTE softhist_bin_27 NUMERIC
@ATTRIBUTE softhist_bin_28 NUMERIC
@ATTRIBUTE softhist_bin_29 NUMERIC
@ATTRIBUTE softhist_bin_30 NUMERIC
@ATTRIBUTE softhist_bin_31 NUMERIC
@ATTRIBUTE softhist_mean NUMERIC
@ATTRIBUTE softhist_std NUMERIC
@ATTRIBUTE softhist_energy NUMERIC
@ATTRIBUTE softhist_entropy NUMERIC
@ATTRIBUTE stat_skew NUMERIC
@ATTRIBUTE stat_kurtosis NUMERIC
@ATTRIBUTE stat_mean NUMERIC
@ATTRIBUTE stat_std NUMERIC
@ATTRIBUTE fft_mean NUMERIC
@ATTRIBUTE fft_std NUMERIC
@ATTRIBUTE fft_max NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.187760,0.748616,0.240657,0.021966,0.877929,0.004519,0.046264,0.946118,0.121177,0.936146,0.747518,0.348945,0.247136,0.791774,0.900185,0.288923,0.468553,0.329787,0.907778,0.696400,0.043774,0.001387,0.907778,0.897264,0.109537,0.000000,0.000000,0.029930,0.507042,0.780810,0.714789,0.599472,0.670775,0.534331,0.454225,0.377641,0.326584,0.324824,0.580986,0.870599,1.000000,0.937500,0.826585,0.547882,0.529930,0.498239,0.533451,0.620932,0.419875,0.567874,0.632638,0.533619,0.408683,0.705203,0.605454,0.456321,0.126523,0.719897,0.464858,0.569018,0.884372,0.020941,0.001892,0.714962,0.453334,0.949379,0.936221,0.989159,BASLANGIC
0.107958,0.051575,0.993567,0.988188,0.582839,0.978699,0.982686,0.022868,0.991135,0.110377,0.054724,0.333155,0.104781,0.001794,0.011839,0.023004,0.972072,0.260817,0.086424,0.497586,0.705308,0.540536,0.086424,0.070681,0.389513,1.000000,0.000000,0.000123,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000431,0.000000,0.000074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010824,0.000512,0.027917,0.000006,0.005055,0.447593,0.191679,0.013747,0.189493,0.951450,0.805717,0.861482,BASLANGIC
0.220774,0.847899,0.164512,0.009324,0.866665,0.001833,0.037075,0.960460,0.099815,0.930136,0.853916,0.368606,0.300910,0.860895,0.924314,0.376318,0.283595,0.303922,0.928024,0.666354,0.033068,0.000076,0.928024,0.926133,0.046312,0.000000,0.004883,0.772461,0.621094,0.562500,0.644531,0.512695,0.590820,0.450195,0.382812,0.407227,0.411133,0.426758,0.544922,0.651367,1.000000,0.980469,0.943359,0.750122,0.743164,0.668945,0.740234,0.770991,0.626829,0.554712,0.686707,0.545342,0.463830,0.802744,0.690205,0.454042,0.129565,0.804502,0.447430,0.673722,0.875377,0.013095,0.001823,0.720570,0.470562,0.952773,0.941865,0.989411,BASLANGIC
0.157894,0.078135,0.989895,0.975555,0.715557,0.956169,0.970838,0.036554,0.986425,0.132103,0.083403,0.408116,0.157824,0.003378,0.026885,0.035798,0.911576,0.341912,0.106392,0.547904,0.610762,0.392348,0.106392,0.106221,0.585367,1.000000,0.000000,0.000000,0.000000,0.000062,0.000062,0.000062,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000125,0.000000,0.000000,0.000757,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000133,0.000000,0.000000,0.000666,0.023724,0.001109,0.027746,0.000027,0.009223,0.304371,0.085545,0.029793,0.277710,0.962154,0.741465,0.886473,BASLANGIC
0.148215,0.668814,0.272525,0.022678,0.935611,0.004610,0.000000,1.000000,0.000000,0.825727,0.697899,0.353509,0.233076,0.753521,0.345127,0.204416,0.358871,0.242188,0.888359,0.723462,0.048200,0.001980,0.888359,0.893479,0.119619,0.663415,0.385366,1.000000,0.860488,0.712195,0.560976,0.507317,0.589268,0.524878,0.446829,0.267317,0.231220,0.205854,0.189268,0.304390,0.374634,0.295610,0.341463,0.466024,0.578537,0.470244,0.633171,0.649486,0.459946,0.334353,0.246308,0.118281,0.041746,0.173305,0.208248,0.000000,0.304420,0.612782,0.337684,0.414227,0.952000,0.028102,0.001524,0.610446,0.554362,0.941059,0.972006,0.984052,BASLANGIC
0.551276,0.259012,0.967556,0.794279,0.880638,0.661444,0.891906,0.114308,0.953793,0.229634,0.279179,0.745004,0.538954,0.007975,0.285256,0.121204,0.843698,0.235168,0.282637,0.841356,0.281697,0.066121,0.282637,0.255292,0.547042,1.000000,0.000076,0.000153,0.000076,0.000153,0.000153,0.000000,0.000305,0.000000,0.000382,0.000076,0.000076,0.000229,0.000000,0.000076,0.000076,0.000076,0.000305,0.000232,0.000000,0.000153,0.000000,0.000000,0.000000,0.000271,0.000000,0.000140,0.002449,0.000266,0.000362,0.004078,0.301398,0.013425,0.045677,0.004390,0.040519,0.078942,0.004002,0.300793,0.802013,0.986892,0.766535,0.961183,BASLANGIC
0.144956,0.648725,0.301408,0.069275,0.742908,0.016986,0.035293,0.965344,0.108902,0.924080,0.645980,0.306740,0.187519,0.730619,0.274321,0.216950,0.253237,0.460156,0.940564,0.646694,0.034401,0.002531,0.940564,0.941272,0.160523,0.008999,0.379037,0.580731,0.492853,0.544733,0.832716,1.000000,0.862361,0.781366,0.787189,0.579142,0.360508,0.275278,0.218634,0.215987,0.174696,0.170461,0.133404,0.107149,0.062996,0.050821,0.023822,0.028626,0.006444,0.001256,0.000000,0.000000,0.002265,0.000000,0.000000,0.000000,0.000000,0.411549,0.657211,0.322348,0.572595,0.048541,0.004261,0.385701,0.273325,0.946165,0.900089,0.969217,BASLANGIC
0.082004,0.037906,0.995500,0.993431,0.415518,0.988126,0.989096,0.015174,0.994068,0.095717,0.041097,0.291136,0.079875,0.000944,0.005919,0.016450,0.950483,0.296007,0.094275,0.496013,0.540949,0.263512,0.094275,0.064756,0.356859,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000123,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000136,0.000000,0.000000,0.000000,0.000131,0.000000,0.000000,0.000328,0.005727,0.000273,0.028011,0.000002,0.003060,0.607630,0.360012,0.007414,0.139529,0.946759,0.796239,0.841530,BASLANGIC
0.111842,0.505825,0.451754,0.206678,0.950251,0.073399,0.041967,0.947420,0.119048,0.918929,0.513691,0.303421,0.149114,0.602803,0.452849,0.259970,0.291136,0.462687,0.876776,0.738865,0.061494,0.003600,0.876776,0.882715,0.285264,0.000000,0.132253,1.000000,0.329096,0.148247,0.114620,0.088989,0.085093,0.102112,0.088784,0.062128,0.042854,0.020299,0.037933,0.046135,0.027271,0.037523,0.037318,0.072421,0.116465,0.099446,0.094115,0.105950,0.078060,0.069298,0.072410,0.045952,0.056152,0.087131,0.048631,0.052598,0.040806,0.116691,0.020906,0.019446,0.540030,0.051616,0.002255,0.463634,0.547379,0.927751,1.000000,0.975163,BASLANGIC
0.268198,0.129586,0.983275,0.948170,0.776113,0.908220,0.948128,0.060762,0.976390,0.171300,0.137595,0.525039,0.262975,0.004931,0.059509,0.059872,0.721317,0.530506,0.158209,0.715884,0.555129,0.316893,0.158209,0.147960,0.509707,1.000000,0.000000,0.000000,0.000128,0.000128,0.000064,0.000000,0.000000,0.000064,0.000128,0.000192,0.000064,0.000192,0.000000,0.000000,0.000000,0.000064,0.000000,0.000129,0.000064,0.000192,0.000192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000410,0.000222,0.000606,0.000683,0.054206,0.002480,0.027714,0.000142,0.016499,0.203322,0.036012,0.065466,0.407745,0.965977,0.824399,0.911911,BASLANGIC
0.224838,0.880904,0.122395,0.014755,0.757020,0.003014,0.041895,0.957444,0.118486,0.949338,0.880310,0.353321,0.301456,0.893987,0.699336,0.375821,0.215136,0.373494,0.946045,0.637827,0.038505,0.002488,0.946045,0.936633,0.143638,0.000000,0.000000,0.086869,0.142088,0.199327,0.239057,0.340067,0.398653,0.402020,0.476094,0.544781,0.534007,0.719192,0.725926,0.855219,1.000000,0.783838,0.769697,0.496811,0.443098,0.321885,0.413468,0.326109,0.263069,0.253941,0.211731,0.131122,0.184412,0.189987,0.178876,0.107962,0.020681,0.538104,0.510057,0.384795,0.826154,0.022622,0.003095,0.697904,0.352500,0.951317,0.945771,0.988378,BASLANGIC
0.104350,0.048856,0.994108,0.990293,0.502531,0.982479,0.984122,0.021554,0.991958,0.106724,0.051952,0.325903,0.100229,0.001495,0.009127,0.021489,0.858796,0.308239,0.061960,0.407820,0.660623,0.368982,0.061960,0.042070,0.145382,1.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000123,0.000000,0.000000,0.000000,0.000000,0.000062,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000214,0.000000,0.000000,0.008765,0.000412,0.027955,0.000004,0.004266,0.497848,0.238811,0.011117,0.170672,0.950081,0.790091,0.854621,BASLANGIC
0.162475,0.675372,0.280404,0.049026,0.890054,0.011104,0.038586,0.962426,0.122347,0.940625,0.695335,0.331788,0.218269,0.762890,0.713885,0.246289,0.511362,0.369048,0.956524,0.620370,0.027511,0.001133,0.956524,0.953866,0.064169,1.000000,0.998555,0.832370,0.612717,0.476879,0.352601,0.234104,0.325867,0.365607,0.379335,0.229769,0.316474,0.482659,0.657514,0.799855,0.803468,0.651734,0.539740,0.438007,0.349711,0.273121,0.302023,0.216196,0.121543,0.075401,0.043646,0.030527,0.020096,0.022650,0.034273,0.000000,0.000000,0.581287,0.597998,0.452214,0.776578,0.018947,0.001279,0.490947,0.443693,0.952750,0.885625,0.977013,BASLANGIC
0.259371,0.123107,0.984642,0.938916,0.819188,0.892292,0.948898,0.059335,0.978350,0.161492,0.137676,0.528097,0.266000,0.003713,0.072975,0.057363,0.963590,0.264893,0.155466,0.632250,0.410306,0.143407,0.155466,0.095862,0.116767,1.000000,0.000000,0.000193,0.000064,0.000000,0.000064,0.000064,0.000064,0.000000,0.000000,0.000064,0.000064,0.000064,0.000064,0.000129,0.000064,0.000129,0.000000,0.000065,0.000000,0.000000,0.000064,0.000155,0.000143,0.000000,0.000200,0.000000,0.000000,0.000224,0.000306,0.000000,0.066665,0.003000,0.027864,0.000215,0.018309,0.184041,0.028951,0.078968,0.446450,0.970850,0.781337,0.917970,BASLANGIC
0.182502,0.827010,0.127287,0.004648,0.845922,0.000924,0.029844,0.973300,0.081869,0.933133,0.841615,0.311351,0.259445,0.890056,0.810357,0.361772,0.269026,0.344444,0.947600,0.635278,0.029215,0.001672,0.947600,0.946601,0.143482,0.011454,0.125991,0.240529,0.424670,0.390308,0.471366,0.497797,0.580617,0.594714,0.643172,0.523348,0.694273,0.607048,0.738326,0.842291,0.882819,0.747137,1.000000,0.798918,0.655507,0.618502,0.584141,0.520899,0.476797,0.421057,0.346620,0.304269,0.222429,0.147303,0.071047,0.009417,0.000000,0.720578,0.530822,0.588138,0.825781,0.013494,0.002056,0.681422,0.398092,0.950454,0.934921,0.987606,BASLANGIC
0.241423,0.111366,0.986979,0.950623,0.792311,0.912465,0.954938,0.053278,0.980709,0.153298,0.123292,0.502275,0.240160,0.002603,0.058018,0.051437,0.952816,0.276786,0.157485,0.631699,0.419622,0.155047,0.157485,0.098292,0.204581,1.000000,0.000000,0.000191,0.000000,0.000000,0.000000,0.000000,0.000064,0.000000,0.000191,0.000000,0.000000,0.000127,0.000000,0.000064,0.000000,0.000127,0.000000,0.000065,0.000064,0.000000,0.000000,0.000077,0.000000,0.000000,0.000099,0.000000,0.000136,0.000000,0.000000,0.000000,0.053006,0.002372,0.027733,0.000136,0.015341,0.207149,0.037469,0.063233,0.401851,0.971241,0.744272,0.910789,BASLANGIC
0.183268,0.783215,0.176940,0.033875,0.727400,0.007347,0.050307,0.942728,0.142657,0.975387,0.793682,0.318132,0.244795,0.852168,0.883015,0.548202,0.127666,0.303922,0.943993,0.641167,0.032713,0.000828,0.943993,0.934044,0.054948,0.452174,0.274916,0.303010,0.305686,0.414047,0.432107,0.383946,0.584615,0.872241,0.917726,0.966555,1.000000,0.924415,0.696321,0.651505,0.597324,0.457525,0.331104,0.165173,0.119732,0.049498,0.031438,0.012861,0.006662,0.006346,0.008288,0.004915,0.000000,0.000000,0.000000,0.000000,0.000000,0.534146,0.772338,0.461963,0.598085,0.007745,0.002838,0.483040,0.299673,0.950456,0.929309,0.976488,BASLANGIC
0.168115,0.081073,0.989410,0.973864,0.718300,0.953172,0.969539,0.038127,0.985641,0.136914,0.088117,0.421945,0.168779,0.002934,0.028467,0.036998,0.903575,0.278516,0.132519,0.591752,0.524134,0.290834,0.132519,0.065992,0.169203,1.000000,0.000000,0.000062,0.000187,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000187,0.000000,0.000000,0.000000,0.000125,0.000000,0.000062,0.000000,0.000063,0.000000,0.000000,0.000000,0.000000,0.000276,0.000000,0.000097,0.000229,0.000000,0.000652,0.000000,0.000000,0.025599,0.001191,0.027731,0.000032,0.009787,0.293899,0.079344,0.031946,0.287812,0.959816,0.794530,0.888727,BASLANGIC
0.190391,0.817019,0.146938,0.009456,0.837456,0.001926,0.039399,0.957405,0.104257,0.932959,0.821475,0.330839,0.263209,0.868310,0.886584,0.381390,0.264833,0.300971,0.893880,0.715931,0.047989,0.001911,0.893880,0.899245,0.162935,0.000000,0.000000,0.002419,0.006452,0.130645,0.253226,0.331452,0.375000,0.579839,0.629032,0.600000,0.549194,0.515323,0.404839,0.557258,0.620161,0.546774,0.763710,0.694541,0.883871,1.000000,0.962903,0.715185,0.609565,0.484862,0.417196,0.453310,0.458950,0.657293,0.841575,0.482696,0.089163,0.655020,0.527776,0.510249,0.840243,0.014778,0.002104,0.805905,0.396030,0.951875,0.944443,0.993027,BASLANGIC
0.099400,0.045488,0.994544,0.990517,0.521700,0.982881,0.985693,0.019115,0.992500,0.102990,0.048954,0.317919,0.095337,0.001079,0.009263,0.020105,0.995695,0.242188,0.097219,0.495386,0.537359,0.267591,0.097219,0.104389,0.575270,1.000000,0.000000,0.000184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000068,0.000219,0.000000,0.000113,0.000000,0.000000,0.000000,0.000000,0.008612,0.000406,0.027957,0.000004,0.004190,0.500149,0.240854,0.010968,0.169822,0.954789,0.704591,0.854184,BASLANGIC
0.083325,0.040450,0.994945,0.992333,0.481389,0.986148,0.987525,0.016931,0.993323,0.099167,0.043779,0.297848,0.083635,0.001546,0.006823,0.017520,0.965783,0.181641,0.072073,0.405985,0.546123,0.248669,0.072073,0.049335,0.271880,1.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000184,0.000000,0.000000,0.000123,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006713,0.000323,0.027990,0.000002,0.003528,0.567065,0.312970,0.008563,0.149396,0.945897,0.821837,0.846185,BASLANGIC
0.197023,0.794321,0.191145,0.059476,0.742836,0.014018,0.038238,0.943176,0.180842,0.952614,0.804397,0.354195,0.271603,0.827837,0.599476,0.655273,0.060662,0.264957,0.878300,0.736869,0.060855,0.006334,0.878300,0.891552,0.327803,1.000000,0.203362,0.318872,0.380152,0.452820,0.528742,0.613341,0.802603,0.681670,0.598698,0.568330,0.509219,0.496746,0.462039,0.419740,0.308568,0.176790,0.123102,0.077932,0.043926,0.024403,0.021692,0.028022,0.020405,0.016720,0.021839,0.004981,0.001160,0.000000,0.000000,0.000000,0.000000,0.422901,0.522276,0.290722,0.660819,0.025799,0.002996,0.394559,0.321358,0.951832,0.916660,0.969950,BASLANGIC
0.405403,0.199847,0.973870,0.858278,0.875482,0.759396,0.914947,0.092694,0.963743,0.205350,0.219072,0.657385,0.416616,0.008323,0.184989,0.093605,0.917365,0.333681,0.214222,0.776663,0.357350,0.109301,0.214222,0.161805,0.534061,1.000000,0.000070,0.000211,0.000070,0.000140,0.000000,0.000070,0.000140,0.000070,0.000000,0.000070,0.000070,0.000000,0.000070,0.000000,0.000070,0.000351,0.000000,0.000071,0.001404,0.000211,0.000000,0.000253,0.000000,0.000166,0.000000,0.000000,0.000000,0.000733,0.000999,0.000000,0.179622,0.008049,0.032825,0.001559,0.032881,0.108279,0.008689,0.195266,0.672994,0.979925,0.779273,0.947222,BASLANGIC
0.249950,0.894765,0.132961,0.009329,0.803134,0.001868,0.045214,0.950572,0.121988,0.954503,0.898869,0.385567,0.331653,0.891437,0.898604,0.331588,0.355108,0.316327,0.894011,0.715751,0.061208,0.003715,0.894011,0.888200,0.186065,0.051145,0.048092,0.263359,0.424427,0.571756,0.506107,0.316031,0.400763,0.484733,0.386260,0.367176,0.460305,0.414504,0.439695,0.636641,0.705343,0.719847,1.000000,0.794167,0.751145,0.759542,0.565649,0.478832,0.352278,0.291485,0.245928,0.258013,0.138820,0.162190,0.181047,0.073431,0.000000,0.615843,0.436038,0.442359,0.889128,0.007396,0.001977,0.689623,0.412405,0.956204,0.933878,0.987993,BASLANGIC
0.147404,0.067367,0.992221,0.981099,0.662049,0.966023,0.976689,0.029671,0.988920,0.120064,0.069865,0.379549,0.136233,0.001427,0.020288,0.030185,0.967525,0.215278,0.110959,0.572302,0.616117,0.391885,0.110959,0.088558,0.330205,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.000000,0.000069,0.000000,0.000000,0.000228,0.000265,0.000000,0.000000,0.000000,0.018583,0.000845,0.027817,0.000017,0.007282,0.345599,0.111546,0.023126,0.246074,0.954049,0.849852,0.878288,BASLANGIC
0.244424,0.883852,0.136406,0.037464,0.628242,0.008380,0.040218,0.957858,0.110934,0.951228,0.871408,0.350481,0.295871,0.892285,0.148434,0.150189,0.285924,0.352273,0.930896,0.661926,0.045977,0.001985,0.930896,0.923934,0.096564,0.000000,0.000000,0.096045,0.155367,0.116949,0.294915,0.677401,0.706215,0.887571,1.000000,0.868927,0.869492,0.609040,0.536158,0.434463,0.394350,0.267797,0.251977,0.246430,0.209040,0.155932,0.179661,0.184663,0.086909,0.062308,0.022752,0.004151,0.000000,0.000000,0.000000,0.000000,0.000000,0.442824,0.651146,0.344290,0.636629,0.043874,0.003530,0.549382,0.294361,0.948838,0.955601,0.980646,BASLANGIC
0.215666,0.096941,0.989153,0.962250,0.757968,0.932721,0.963840,0.044198,0.983897,0.141232,0.102743,0.460721,0.201534,0.001655,0.043243,0.044179,0.962632,0.284307,0.148258,0.634154,0.445712,0.172813,0.148258,0.102146,0.357904,1.000000,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,0.000063,0.000000,0.000000,0.000063,0.000000,0.000000,0.000000,0.000252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000878,0.000000,0.000337,0.039580,0.001772,0.027693,0.000076,0.012433,0.239247,0.051116,0.047907,0.351782,0.966228,0.791479,0.901821,BASLANGIC
0.173095,0.682308,0.315292,0.188576,0.838310,0.064142,0.048911,0.919007,0.246908,0.954555,0.691751,0.347334,0.226985,0.717929,0.651891,0.369549,0.207405,0.326316,0.936596,0.653008,0.019213,0.001773,0.936596,0.913353,0.253437,1.000000,0.202712,0.170621,0.154350,0.148249,0.143503,0.146667,0.177175,0.202486,0.194576,0.174915,0.164520,0.136723,0.129718,0.107345,0.109153,0.086780,0.078192,0.064952,0.041808,0.024633,0.014915,0.015751,0.007503,0.006968,0.001400,0.004982,0.000000,0.000000,0.000000,0.000000,0.000000,0.144950,0.031632,0.029580,0.563400,0.038904,0.002222,0.325882,0.381924,0.945536,0.958370,0.963771,BASLANGIC
0.086612,0.039907,0.994851,0.992829,0.435879,0.987042,0.988572,0.015560,0.993363,0.100316,0.041089,0.290358,0.079450,0.001219,0.006597,0.017390,0.947805,0.296007,0.070485,0.406292,0.577856,0.284502,0.070485,0.095984,0.528955,1.000000,0.000000,0.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001283,0.000582,0.000000,0.005956,0.000300,0.027999,0.000002,0.003381,0.579540,0.326384,0.008110,0.145826,0.945326,0.824680,0.844431,BASLANGIC
0.147640,0.664404,0.297185,0.099122,0.891016,0.026499,0.041030,0.946280,0.174943,0.952326,0.681156,0.322938,0.208192,0.737301,0.519226,0.318740,0.222062,0.402597,0.945723,0.638352,0.029790,0.001256,0.945723,0.930735,0.099741,1.000000,0.662291,0.647176,0.330947,0.267701,0.258154,0.214002,0.206842,0.204853,0.195704,0.197693,0.231504,0.285601,0.323389,0.331742,0.264519,0.161893,0.133254,0.117143,0.108990,0.109387,0.085123,0.074566,0.047542,0.023113,0.033885,0.035073,0.014467,0.015240,0.007547,0.012754,0.000000,0.295901,0.225620,0.133352,0.754457,0.040523,0.002213,0.380329,0.427530,0.947280,0.939333,0.968764,BASLANGIC
0.142269,0.064340,0.992278,0.982099,0.645314,0.967807,0.976297,0.030347,0.988829,0.121115,0.069865,0.380144,0.136656,0.001401,0.018390,0.028930,0.954722,0.191201,0.092148,0.496453,0.576605,0.303739,0.092148,0.088781,0.489257,1.000000,0.000186,0.000124,0.000062,0.000000,0.000062,0.000186,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000216,0.000000,0.000000,0.017273,0.000797,0.027827,0.000014,0.007093,0.361399,0.122454,0.021245,0.236036,0.960134,0.756345,0.875547,BASLANGIC
0.192252,0.825487,0.147736,0.014481,0.836872,0.002950,0.039209,0.959731,0.106302,0.947683,0.827708,0.330022,0.265148,0.865459,0.756044,0.261224,0.481403,0.418919,0.943691,0.641657,0.043018,0.004850,0.943691,0.936322,0.179898,0.000000,0.063979,0.630149,0.461876,0.599474,0.910605,0.649430,0.695004,0.702892,0.706398,0.509202,0.511832,0.543383,0.569676,0.864154,1.000000,0.857143,0.789658,0.648368,0.612621,0.475898,0.506573,0.395992,0.291945,0.218256,0.210408,0.133625,0.090004,0.082422,0.033258,0.000000,0.000000,0.716507,0.643489,0.616572,0.744043,0.019633,0.001762,0.608563,0.396446,0.951129,0.938720,0.983952,BASLANGIC
0.086263,0.042170,0.994346,0.991663,0.501202,0.984942,0.986608,0.018131,0.992840,0.103595,0.045884,0.304737,0.087572,0.001732,0.007501,0.018277,0.975587,0.242188,0.060396,0.408078,0.891407,0.923565,0.060396,0.071829,0.395840,1.000000,0.000123,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000123,0.000000,0.000000,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000146,0.000095,0.000000,0.000131,0.000000,0.000000,0.000000,0.007094,0.000353,0.027977,0.000002,0.003919,0.545979,0.289275,0.009213,0.154944,0.948526,0.773677,0.848551,BASLANGIC
0.117481,0.598947,0.323044,0.091535,0.718470,0.024151,0.049588,0.947021,0.138058,0.956329,0.594157,0.262541,0.148634,0.710741,0.377434,0.589277,0.047227,0.476923,0.937846,0.651030,0.043037,0.002090,0.937846,0.938834,0.107782,0.047577,0.140986,0.303797,0.562636,0.864688,1.000000,0.984723,0.676997,0.491488,0.393278,0.399389,0.370581,0.258839,0.208206,0.137495,0.090354,0.070275,0.059799,0.042849,0.028808,0.010912,0.007420,0.001049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.329924,0.605106,0.251506,0.507373,0.052475,0.004501,0.353346,0.234929,0.939870,0.910736,0.966386,BASLANGIC
0.515594,0.237214,0.971624,0.865539,0.832329,0.770932,0.906922,0.099773,0.959000,0.216549,0.243300,0.699133,0.472381,0.005888,0.169355,0.111914,0.587520,0.795759,0.214556,0.794652,0.379115,0.129282,0.214556,0.191470,0.623629,1.000000,0.000070,0.000070,0.000973,0.000070,0.000070,0.000278,0.000000,0.000000,0.000139,0.000278,0.000000,0.000000,0.000139,0.000139,0.000000,0.000000,0.000209,0.000000,0.000000,0.000000,0.000209,0.000000,0.000077,0.000082,0.000108,0.000000,0.000149,0.000727,0.000330,0.000000,0.167075,0.007466,0.031953,0.001349,0.031385,0.113310,0.009661,0.182356,0.654092,0.975857,0.833896,0.945012,BASLANGIC
