@RELATION WAVELET_ALL_BANDS_COMBINED

@ATTRIBUTE LL_glcm_contrast NUMERIC
@ATTRIBUTE LL_glcm_dissimilarity NUMERIC
@ATTRIBUTE LL_glcm_homogeneity NUMERIC
@ATTRIBUTE LL_glcm_energy NUMERIC
@ATTRIBUTE LL_glcm_correlation NUMERIC
@ATTRIBUTE LL_glcm_ASM NUMERIC
@ATTRIBUTE LH_glcm_contrast NUMERIC
@ATTRIBUTE LH_glcm_dissimilarity NUMERIC
@ATTRIBUTE LH_glcm_homogeneity NUMERIC
@ATTRIBUTE LH_glcm_energy NUMERIC
@ATTRIBUTE LH_glcm_correlation NUMERIC
@ATTRIBUTE LH_glcm_ASM NUMERIC
@ATTRIBUTE HL_glcm_contrast NUMERIC
@ATTRIBUTE HL_glcm_dissimilarity NUMERIC
@ATTRIBUTE HL_glcm_homogeneity NUMERIC
@ATTRIBUTE HL_glcm_energy NUMERIC
@ATTRIBUTE HL_glcm_correlation NUMERIC
@ATTRIBUTE HL_glcm_ASM NUMERIC
@ATTRIBUTE HH_glcm_contrast NUMERIC
@ATTRIBUTE HH_glcm_dissimilarity NUMERIC
@ATTRIBUTE HH_glcm_homogeneity NUMERIC
@ATTRIBUTE HH_glcm_energy NUMERIC
@ATTRIBUTE HH_glcm_correlation NUMERIC
@ATTRIBUTE HH_glcm_ASM NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.413784,0.644122,0.180370,0.017643,0.835027,0.002445,0.658643,0.814735,0.090228,0.047465,0.277801,0.015246,0.225709,0.446749,0.325412,0.179283,0.267104,0.066258,0.387779,0.583241,0.208612,0.100235,0.070108,0.036415,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.290332,0.489179,0.335424,0.069974,0.866931,0.012931,0.455586,0.619409,0.235365,0.131779,0.247450,0.050163,0.563073,0.683669,0.189856,0.098631,0.224130,0.030338,0.420654,0.560561,0.278673,0.167452,0.058416,0.068840,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.800189,0.951341,0.000000,0.000000,0.544054,0.000000,0.635067,0.850841,0.028457,0.022723,0.250412,0.006907,0.307636,0.563160,0.191331,0.085378,0.213439,0.025367,1.000000,1.000000,0.000000,0.000000,0.051211,0.000000,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.420290,0.645875,0.176710,0.016974,0.765903,0.002399,0.682843,0.831431,0.074575,0.041766,0.240496,0.013244,0.360841,0.560495,0.236046,0.124701,0.213245,0.040821,0.355830,0.543642,0.242495,0.128411,0.039386,0.049222,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.526068,0.711367,0.162505,0.029849,0.593725,0.004460,0.604118,0.738911,0.153030,0.103432,0.234898,0.037281,0.556619,0.717861,0.142982,0.072488,0.184165,0.020822,0.767819,0.810052,0.103736,0.039426,0.052275,0.012628,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.812709,0.905622,0.068084,0.006198,0.541374,0.000835,0.749551,0.809108,0.153390,0.111456,0.170645,0.041073,0.993617,0.989471,0.017405,0.010085,0.179048,0.002418,0.900272,0.890062,0.079828,0.035488,0.036340,0.011283,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.489594,0.614589,0.273606,0.047134,0.809198,0.007707,0.548889,0.633487,0.267263,0.147893,0.194882,0.057885,0.418728,0.588715,0.243005,0.129015,0.179308,0.042691,0.541262,0.641772,0.217775,0.106308,0.046455,0.039082,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.388533,0.544305,0.332664,0.161147,0.824213,0.042494,0.474934,0.586534,0.303670,0.208269,0.255314,0.090537,0.597341,0.679225,0.225642,0.119044,0.248855,0.038481,0.169199,0.329828,0.461845,0.289629,0.057492,0.144045,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.369964,0.568249,0.269962,0.058974,0.843190,0.010322,0.782088,0.838935,0.120868,0.077324,0.285874,0.026517,0.642397,0.739853,0.161525,0.088215,0.219470,0.026410,0.201558,0.394265,0.369687,0.210440,0.050532,0.092867,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.454258,0.645564,0.214968,0.051289,0.713492,0.008606,0.388545,0.540279,0.316635,0.230629,0.217774,0.104193,0.666536,0.790590,0.108187,0.056226,0.190896,0.015462,0.578673,0.691613,0.182802,0.100468,0.056496,0.036521,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.347389,0.529859,0.304075,0.065455,0.813206,0.011769,0.301559,0.432265,0.423965,0.314847,0.164578,0.160908,0.356113,0.521057,0.292885,0.153251,0.172384,0.053549,0.355522,0.506420,0.300262,0.164132,0.043828,0.067054,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.585009,0.681587,0.236551,0.057581,0.680690,0.009968,0.428590,0.540576,0.346987,0.248854,0.218429,0.115595,0.664114,0.751167,0.165191,0.095013,0.158387,0.028944,0.453563,0.554627,0.331576,0.243506,0.049616,0.113235,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.532366,0.743099,0.114071,0.011527,0.682313,0.001520,0.366280,0.609630,0.178871,0.096617,0.247479,0.034270,0.451217,0.659321,0.156681,0.076434,0.234933,0.022193,0.700814,0.801578,0.091004,0.033763,0.052457,0.010669,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.435425,0.655100,0.173959,0.020218,0.794802,0.002844,0.393318,0.604530,0.211527,0.115296,0.261778,0.042584,0.138384,0.333838,0.427855,0.233690,0.186993,0.096092,0.861978,0.883137,0.054980,0.012924,0.053170,0.003891,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.492130,0.716407,0.121321,0.008397,0.785923,0.001096,0.717626,0.872491,0.037175,0.015520,0.247246,0.004509,0.199660,0.410162,0.347703,0.184276,0.178137,0.068784,0.622282,0.745169,0.119093,0.053179,0.035741,0.017563,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.493966,0.721641,0.119657,0.008888,0.762131,0.001190,0.973897,1.000000,0.000000,0.000000,0.220812,0.000000,0.158493,0.349165,0.415567,0.247280,0.148066,0.104278,0.114859,0.305646,0.438527,0.257094,0.037308,0.121943,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.405633,0.561037,0.309743,0.080203,0.874842,0.015439,0.443764,0.579245,0.290995,0.192424,0.235353,0.081461,0.570938,0.686252,0.192166,0.106715,0.179581,0.033471,0.705193,0.713080,0.194890,0.101395,0.047968,0.036916,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.397003,0.556790,0.308959,0.073961,0.876078,0.013834,0.419320,0.555208,0.313777,0.217341,0.231748,0.095835,0.247642,0.408320,0.413361,0.276947,0.139615,0.123117,0.455200,0.586798,0.245950,0.120260,0.052229,0.045399,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.399970,0.603255,0.241247,0.039146,0.828402,0.006158,0.566747,0.668689,0.246475,0.171555,0.208003,0.070148,0.772993,0.825046,0.110958,0.051306,0.215280,0.013913,0.534111,0.661796,0.187383,0.087884,0.046411,0.031163,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.419441,0.603263,0.239630,0.044403,0.636501,0.007185,0.591257,0.703015,0.182187,0.101421,0.218608,0.036316,0.439222,0.612311,0.212319,0.098321,0.195632,0.030207,0.554439,0.672439,0.181715,0.079855,0.066222,0.027863,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.385819,0.572024,0.265250,0.063798,0.708830,0.011518,0.446146,0.599119,0.253032,0.164849,0.224649,0.066759,0.402663,0.577691,0.237687,0.123189,0.160788,0.040190,0.156737,0.335270,0.429041,0.261460,0.043441,0.124824,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.375491,0.587269,0.255164,0.035781,0.871458,0.005518,0.770333,0.794059,0.190029,0.128779,0.272948,0.048857,0.130998,0.334987,0.423003,0.229914,0.241773,0.093875,0.303438,0.496294,0.287212,0.153674,0.042693,0.061643,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.357203,0.595444,0.213811,0.019182,0.880706,0.002704,0.458663,0.629873,0.215602,0.123198,0.269546,0.046410,0.526765,0.723915,0.112414,0.048881,0.279232,0.013180,0.620056,0.756785,0.097803,0.037945,0.053580,0.012112,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.489129,0.651042,0.228720,0.065011,0.777234,0.011678,0.555993,0.692883,0.209923,0.146596,0.294920,0.057209,0.703896,0.782198,0.138160,0.076548,0.221174,0.022251,0.519299,0.641453,0.210843,0.111092,0.056023,0.041221,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.251105,0.445292,0.361613,0.082212,0.913662,0.015995,0.548751,0.639114,0.247314,0.144203,0.166119,0.056084,0.326679,0.525670,0.273172,0.151457,0.189358,0.052704,0.296226,0.494308,0.289078,0.151934,0.064468,0.060766,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.290162,0.527581,0.258864,0.030751,0.885174,0.004625,0.665586,0.690602,0.214809,0.126319,0.146549,0.047567,0.411007,0.617046,0.190241,0.092778,0.185839,0.028104,0.174444,0.364904,0.393905,0.229952,0.042214,0.104651,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.528193,0.680909,0.217676,0.060931,0.778475,0.010726,0.590029,0.728027,0.176504,0.109254,0.308009,0.039813,0.209695,0.407862,0.384285,0.243632,0.195277,0.102053,0.540358,0.679025,0.171900,0.076651,0.064930,0.026569,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.335252,0.573881,0.225879,0.016074,0.863401,0.002189,0.678783,0.769710,0.149977,0.088155,0.241574,0.030727,0.227766,0.450821,0.311002,0.137067,0.269673,0.046219,0.476088,0.629153,0.196097,0.096140,0.051704,0.034647,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.327152,0.500201,0.339699,0.091357,0.886186,0.018544,0.406630,0.538527,0.305575,0.180735,0.211452,0.074970,0.487140,0.648633,0.200178,0.106945,0.206398,0.033555,0.324353,0.496501,0.304857,0.174696,0.042259,0.072680,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.481959,0.642023,0.240546,0.055547,0.756197,0.009554,0.563132,0.665800,0.222009,0.129045,0.239132,0.048871,0.331601,0.521367,0.293574,0.177725,0.210351,0.065443,0.479572,0.617828,0.215811,0.097591,0.056062,0.035269,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.521411,0.697363,0.152684,0.026375,0.641355,0.003873,0.377164,0.566794,0.244113,0.120044,0.303105,0.044717,0.504926,0.710484,0.109652,0.043485,0.234090,0.011536,0.512470,0.676319,0.139245,0.062051,0.053017,0.020857,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.414927,0.637459,0.180852,0.036394,0.722911,0.005652,0.625969,0.762338,0.111118,0.053017,0.236085,0.017042,0.516702,0.699823,0.141689,0.064780,0.244774,0.018250,0.679947,0.787762,0.095966,0.031757,0.059425,0.009988,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.519286,0.660605,0.197403,0.042144,0.529689,0.006760,0.802733,0.526743,0.414396,0.247206,0.000000,0.114507,0.616255,0.753214,0.119894,0.049500,0.215242,0.013354,0.280511,0.481603,0.293363,0.160276,0.061222,0.065039,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.656593,0.811259,0.097352,0.028839,0.380181,0.004332,0.518208,0.695838,0.162995,0.095760,0.233569,0.033975,0.662314,0.817681,0.067943,0.032821,0.180794,0.008429,0.565001,0.722802,0.116127,0.037882,0.050546,0.012088,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.495194,0.607746,0.325732,0.136718,0.813992,0.033202,0.529043,0.568000,0.376407,0.316643,0.170426,0.162351,0.511242,0.622681,0.261286,0.156326,0.192451,0.055007,0.543007,0.625944,0.268750,0.168017,0.062162,0.069138,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.408960,0.639043,0.173309,0.018726,0.708413,0.002618,0.422097,0.615722,0.220338,0.141382,0.223234,0.054850,0.157703,0.364298,0.390390,0.222188,0.198371,0.089427,0.595339,0.731018,0.120397,0.059025,0.042988,0.019727,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.338480,0.593938,0.189126,0.019378,0.788519,0.002709,0.735705,0.843657,0.059884,0.040000,0.216783,0.012515,0.534173,0.738207,0.091647,0.040776,0.206251,0.010725,0.676701,0.786201,0.085854,0.022113,0.047623,0.006803,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.717724,0.782859,0.154357,0.037393,0.339415,0.005914,0.454471,0.594981,0.278293,0.191377,0.234461,0.081206,0.594351,0.728862,0.134564,0.065373,0.183770,0.018420,0.326833,0.505121,0.288302,0.157135,0.057900,0.063431,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.292811,0.477142,0.367539,0.136197,0.900141,0.032960,0.371636,0.500570,0.375007,0.282560,0.247011,0.138415,0.502142,0.655693,0.207366,0.102478,0.301525,0.031827,0.460891,0.594232,0.261675,0.151856,0.061879,0.060752,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.454699,0.674024,0.159638,0.012077,0.802784,0.001640,0.492157,0.662570,0.180439,0.093802,0.269143,0.033151,0.356588,0.572519,0.211540,0.095401,0.227754,0.029091,0.383856,0.577295,0.205822,0.096238,0.055183,0.034686,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.303873,0.484579,0.330856,0.060609,0.894982,0.010756,0.409067,0.548442,0.300659,0.162079,0.246976,0.065386,0.096351,0.203568,0.637985,0.464608,0.146884,0.273489,0.100194,0.197141,0.662741,0.541537,0.128342,0.365894,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.441458,0.660446,0.164669,0.011740,0.814259,0.001544,0.582802,0.734662,0.132676,0.069271,0.266133,0.023195,0.465392,0.681906,0.138585,0.062022,0.253567,0.017351,0.598241,0.742377,0.121675,0.062189,0.065718,0.020919,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.565353,0.648122,0.280204,0.083894,0.652759,0.016456,0.400883,0.540939,0.336781,0.229495,0.221287,0.103322,0.384098,0.529498,0.317657,0.173787,0.212323,0.063505,0.341342,0.484258,0.343872,0.201742,0.061157,0.087787,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.263627,0.485959,0.305195,0.055267,0.806461,0.009566,0.490117,0.681350,0.175644,0.087452,0.253138,0.030600,0.287869,0.494375,0.296142,0.158549,0.208985,0.056047,0.372806,0.539043,0.278753,0.166729,0.055202,0.068466,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.320809,0.541582,0.278693,0.051059,0.879032,0.008538,0.494067,0.668668,0.188224,0.106872,0.215850,0.038682,0.112833,0.302886,0.465745,0.269881,0.188777,0.118473,0.504079,0.640119,0.205794,0.111129,0.051774,0.041241,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.374769,0.559909,0.280955,0.063252,0.859444,0.011269,0.623929,0.670971,0.243714,0.140310,0.178400,0.054385,0.356375,0.545163,0.268332,0.136537,0.297627,0.045967,0.462652,0.603963,0.235692,0.140876,0.063118,0.055249,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.606506,0.773973,0.103592,0.011573,0.625154,0.001557,0.393421,0.557955,0.259302,0.151208,0.243403,0.059902,0.591915,0.768455,0.087045,0.038046,0.188354,0.009930,0.642082,0.773009,0.092195,0.025354,0.071358,0.007883,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.851969,0.315560,0.866175,0.642892,0.871772,0.441460,0.256333,0.161039,0.909166,0.917187,0.325431,0.862976,0.128765,0.088575,0.936445,0.935128,0.228973,0.888533,0.234047,0.105301,0.956221,0.963182,0.106254,0.938090,TUMORLU
0.294999,0.556345,0.206392,0.022083,0.868671,0.003121,0.334399,0.597255,0.183112,0.094693,0.291017,0.033343,0.114323,0.295554,0.479543,0.281073,0.258698,0.125843,0.160712,0.355747,0.394818,0.226938,0.058305,0.102799,TUMORLU
0.784443,0.290820,0.871246,0.647264,0.873176,0.446925,0.202904,0.142626,0.905803,0.909766,0.317462,0.851130,0.169820,0.110126,0.921878,0.919678,0.144456,0.862930,0.345274,0.147389,0.942123,0.951134,0.067205,0.918250,TUMORLU
0.129336,0.317396,0.471503,0.097348,0.962364,0.020238,0.351406,0.468673,0.378884,0.237170,0.226792,0.108019,0.197927,0.389181,0.382391,0.201815,0.287435,0.078074,0.106359,0.250564,0.546499,0.377529,0.043576,0.211256,TUMORLU
0.357059,0.129418,0.944003,0.911848,0.784185,0.841314,0.089054,0.058392,0.964067,0.966110,0.299774,0.942714,0.068838,0.046302,0.966164,0.965080,0.226436,0.939188,0.100635,0.048711,0.977536,0.980875,0.076741,0.967602,TUMORLU
0.200987,0.400637,0.397825,0.095580,0.949082,0.019735,0.421719,0.467303,0.389604,0.207622,0.118977,0.090153,0.178144,0.376773,0.392983,0.209842,0.298791,0.082460,0.321583,0.504138,0.285095,0.149319,0.062769,0.059442,TUMORLU
0.385994,0.144356,0.938327,0.901036,0.792689,0.822791,0.141878,0.083707,0.955430,0.961172,0.328377,0.934511,0.056878,0.044443,0.964961,0.963732,0.212349,0.936881,0.126946,0.058044,0.975506,0.978818,0.096156,0.964147,TUMORLU
0.211901,0.402780,0.400941,0.107078,0.945438,0.023175,0.471689,0.500908,0.358060,0.183365,0.142537,0.076488,0.119752,0.311144,0.454292,0.246731,0.284774,0.103955,0.069400,0.230031,0.542658,0.344725,0.058983,0.184886,TUMORLU
0.330576,0.129592,0.939990,0.909252,0.772129,0.836849,0.120602,0.072219,0.960933,0.965133,0.342994,0.941087,0.089307,0.054059,0.966176,0.965146,0.181278,0.939303,0.141410,0.059331,0.978342,0.981938,0.074540,0.969390,TUMORLU
0.208137,0.407672,0.388785,0.091875,0.948588,0.018681,0.522695,0.518628,0.352908,0.183423,0.108616,0.076415,0.152443,0.342529,0.434253,0.257240,0.319688,0.110454,0.129147,0.312475,0.446947,0.273636,0.046709,0.132991,TUMORLU
